title,address,distance,link,beds,baths,price,sqft,availability,lease_terms,amenities,per bedroom pricing,call for rent,price_avg,dishwasher,washer/dryer in unit,has balcony,gym,internet,pool,near bus stop,furnished,parking,laundry available,pet friendly,individual lease,disability access
Crestline Charlottesville,"108 10th St NW, Charlottesville, VA 22903",0.7,https://offgroundshousing.student.virginia.edu/housing/property/crestline-charlottesville/ztyqz1x,2.0,2.0,"$849 - $895
Plus Fees
11 Month Lease",,Available Now,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Disability Accessible, Dishwasher, Furnished, Granite Countertops, Heat - Central, Heat - Floor/Wall, Heating, Patio, Balcony, Porch or Deck, Refrigerator, Stainless Steel Appliances, Wheelchair Accessible, Clubhouse, Community Lounge, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Pool, Property Manager On-Site, Roommate Matching, Sauna, Washer/Dryer in Unit, 24 Hour Fitness Gym, Air Conditioner, Cable/Satellite, Club House, Dryer, Fitness Center 2, Fitness Center 3, Fitness Center 4, Fitness Center 5, Free Internet, Golf Simulator, On-site maintenance, Rooftop Resident Lounge, Study Area, Study Room 1",0,0,872.0,1,1,1,1,0,1,0,1,0,0,0,1,0
Crestline Charlottesville,"108 10th St NW, Charlottesville, VA 22903",0.7,https://offgroundshousing.student.virginia.edu/housing/property/crestline-charlottesville/ztyqz1x,2.0,2.0,"$875 - $920
Plus Fees
11 Month Lease",,Available Now,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Disability Accessible, Dishwasher, Furnished, Granite Countertops, Heat - Central, Heat - Floor/Wall, Heating, Patio, Balcony, Porch or Deck, Refrigerator, Stainless Steel Appliances, Wheelchair Accessible, Clubhouse, Community Lounge, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Pool, Property Manager On-Site, Roommate Matching, Sauna, Washer/Dryer in Unit, 24 Hour Fitness Gym, Air Conditioner, Cable/Satellite, Club House, Dryer, Fitness Center 2, Fitness Center 3, Fitness Center 4, Fitness Center 5, Free Internet, Golf Simulator, On-site maintenance, Rooftop Resident Lounge, Study Area, Study Room 1",0,0,897.5,1,1,1,1,0,1,0,1,0,0,0,1,0
Crestline Charlottesville,"108 10th St NW, Charlottesville, VA 22903",0.7,https://offgroundshousing.student.virginia.edu/housing/property/crestline-charlottesville/ztyqz1x,2.0,2.0,"$1,249 - $1,460 / Bedroom
Plus Fees
11 Month Lease",751,Available Now,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Disability Accessible, Dishwasher, Furnished, Granite Countertops, Heat - Central, Heat - Floor/Wall, Heating, Patio, Balcony, Porch or Deck, Refrigerator, Stainless Steel Appliances, Wheelchair Accessible, Clubhouse, Community Lounge, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Pool, Property Manager On-Site, Roommate Matching, Sauna, Washer/Dryer in Unit, 24 Hour Fitness Gym, Air Conditioner, Cable/Satellite, Club House, Dryer, Fitness Center 2, Fitness Center 3, Fitness Center 4, Fitness Center 5, Free Internet, Golf Simulator, On-site maintenance, Rooftop Resident Lounge, Study Area, Study Room 1",1,0,1354.5,1,1,1,1,0,1,0,1,0,0,0,1,0
Crestline Charlottesville,"108 10th St NW, Charlottesville, VA 22903",0.7,https://offgroundshousing.student.virginia.edu/housing/property/crestline-charlottesville/ztyqz1x,2.0,2.0,"$1,249 - $1,460
Plus Fees
11 Month Lease",,Available Now,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Disability Accessible, Dishwasher, Furnished, Granite Countertops, Heat - Central, Heat - Floor/Wall, Heating, Patio, Balcony, Porch or Deck, Refrigerator, Stainless Steel Appliances, Wheelchair Accessible, Clubhouse, Community Lounge, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Pool, Property Manager On-Site, Roommate Matching, Sauna, Washer/Dryer in Unit, 24 Hour Fitness Gym, Air Conditioner, Cable/Satellite, Club House, Dryer, Fitness Center 2, Fitness Center 3, Fitness Center 4, Fitness Center 5, Free Internet, Golf Simulator, On-site maintenance, Rooftop Resident Lounge, Study Area, Study Room 1",0,0,1354.5,1,1,1,1,0,1,0,1,0,0,0,1,0
Crestline Charlottesville,"108 10th St NW, Charlottesville, VA 22903",0.7,https://offgroundshousing.student.virginia.edu/housing/property/crestline-charlottesville/ztyqz1x,2.0,2.0,"$1,329 - $1,440 / Bedroom
Plus Fees
11 Month Lease",905,Available Now,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Disability Accessible, Dishwasher, Furnished, Granite Countertops, Heat - Central, Heat - Floor/Wall, Heating, Patio, Balcony, Porch or Deck, Refrigerator, Stainless Steel Appliances, Wheelchair Accessible, Clubhouse, Community Lounge, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Pool, Property Manager On-Site, Roommate Matching, Sauna, Washer/Dryer in Unit, 24 Hour Fitness Gym, Air Conditioner, Cable/Satellite, Club House, Dryer, Fitness Center 2, Fitness Center 3, Fitness Center 4, Fitness Center 5, Free Internet, Golf Simulator, On-site maintenance, Rooftop Resident Lounge, Study Area, Study Room 1",1,0,1384.5,1,1,1,1,0,1,0,1,0,0,0,1,0
Crestline Charlottesville,"108 10th St NW, Charlottesville, VA 22903",0.7,https://offgroundshousing.student.virginia.edu/housing/property/crestline-charlottesville/ztyqz1x,2.0,2.0,"$1,390 - $1,505 / Bedroom
Plus Fees
11 Month Lease",860,Available Now,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Disability Accessible, Dishwasher, Furnished, Granite Countertops, Heat - Central, Heat - Floor/Wall, Heating, Patio, Balcony, Porch or Deck, Refrigerator, Stainless Steel Appliances, Wheelchair Accessible, Clubhouse, Community Lounge, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Pool, Property Manager On-Site, Roommate Matching, Sauna, Washer/Dryer in Unit, 24 Hour Fitness Gym, Air Conditioner, Cable/Satellite, Club House, Dryer, Fitness Center 2, Fitness Center 3, Fitness Center 4, Fitness Center 5, Free Internet, Golf Simulator, On-site maintenance, Rooftop Resident Lounge, Study Area, Study Room 1",1,0,1447.5,1,1,1,1,0,1,0,1,0,0,0,1,0
Crestline Charlottesville,"108 10th St NW, Charlottesville, VA 22903",0.7,https://offgroundshousing.student.virginia.edu/housing/property/crestline-charlottesville/ztyqz1x,2.0,2.0,"$1,420 - $1,570 / Bedroom
Plus Fees
11 Month Lease",994,Available Now,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Disability Accessible, Dishwasher, Furnished, Granite Countertops, Heat - Central, Heat - Floor/Wall, Heating, Patio, Balcony, Porch or Deck, Refrigerator, Stainless Steel Appliances, Wheelchair Accessible, Clubhouse, Community Lounge, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Pool, Property Manager On-Site, Roommate Matching, Sauna, Washer/Dryer in Unit, 24 Hour Fitness Gym, Air Conditioner, Cable/Satellite, Club House, Dryer, Fitness Center 2, Fitness Center 3, Fitness Center 4, Fitness Center 5, Free Internet, Golf Simulator, On-site maintenance, Rooftop Resident Lounge, Study Area, Study Room 1",1,0,1495.0,1,1,1,1,0,1,0,1,0,0,0,1,0
Crestline Charlottesville,"108 10th St NW, Charlottesville, VA 22903",0.7,https://offgroundshousing.student.virginia.edu/housing/property/crestline-charlottesville/ztyqz1x,2.0,2.0,"$1,429 - $1,490 / Bedroom
Plus Fees
11 Month Lease",890,Available Now,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Disability Accessible, Dishwasher, Furnished, Granite Countertops, Heat - Central, Heat - Floor/Wall, Heating, Patio, Balcony, Porch or Deck, Refrigerator, Stainless Steel Appliances, Wheelchair Accessible, Clubhouse, Community Lounge, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Pool, Property Manager On-Site, Roommate Matching, Sauna, Washer/Dryer in Unit, 24 Hour Fitness Gym, Air Conditioner, Cable/Satellite, Club House, Dryer, Fitness Center 2, Fitness Center 3, Fitness Center 4, Fitness Center 5, Free Internet, Golf Simulator, On-site maintenance, Rooftop Resident Lounge, Study Area, Study Room 1",1,0,1459.5,1,1,1,1,0,1,0,1,0,0,0,1,0
Crestline Charlottesville,"108 10th St NW, Charlottesville, VA 22903",0.7,https://offgroundshousing.student.virginia.edu/housing/property/crestline-charlottesville/ztyqz1x,2.0,2.0,"$1,445 - $1,510 / Bedroom
Plus Fees
11 Month Lease",817,Available Now,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Disability Accessible, Dishwasher, Furnished, Granite Countertops, Heat - Central, Heat - Floor/Wall, Heating, Patio, Balcony, Porch or Deck, Refrigerator, Stainless Steel Appliances, Wheelchair Accessible, Clubhouse, Community Lounge, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Pool, Property Manager On-Site, Roommate Matching, Sauna, Washer/Dryer in Unit, 24 Hour Fitness Gym, Air Conditioner, Cable/Satellite, Club House, Dryer, Fitness Center 2, Fitness Center 3, Fitness Center 4, Fitness Center 5, Free Internet, Golf Simulator, On-site maintenance, Rooftop Resident Lounge, Study Area, Study Room 1",1,0,1477.5,1,1,1,1,0,1,0,1,0,0,0,1,0
Crestline Charlottesville,"108 10th St NW, Charlottesville, VA 22903",0.7,https://offgroundshousing.student.virginia.edu/housing/property/crestline-charlottesville/ztyqz1x,2.0,2.0,"$1,450 - $1,550 / Bedroom
Plus Fees
11 Month Lease",904,Available Now,"By the Bed Leasing, Flexible/Other lease","Air Conditioning, Disability Accessible, Dishwasher, Furnished, Granite Countertops, Heat - Central, Heat - Floor/Wall, Heating, Patio, Balcony, Porch or Deck, Refrigerator, Stainless Steel Appliances, Wheelchair Accessible, Clubhouse, Community Lounge, Fitness Room, Full-time Maintenance Staff, Individual Leases, Manager on Site, Pool, Property Manager On-Site, Roommate Matching, Sauna, Washer/Dryer in Unit, 24 Hour Fitness Gym, Air Conditioner, Cable/Satellite, Club House, Dryer, Fitness Center 2, Fitness Center 3, Fitness Center 4, Fitness Center 5, Free Internet, Golf Simulator, On-site maintenance, Rooftop Resident Lounge, Study Area, Study Room 1",1,0,1500.0,1,1,1,1,0,1,0,1,0,0,0,1,0
2026-2027 School Year ALL UTILITES INCLUDED By The Room on 14th St,"463 14th Street Northwest, Charlottesville, VA 22903",0.7,https://offgroundshousing.student.virginia.edu/housing/property/2026-2027-school-year-all-utilites-included-by-the-room-on-14th-st/ocpqgd4dfz,1.0,5.0,"Total Monthly Price
$1,225 / Bedroom
12 Month Lease",,6/25/26,12 Month Lease,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Individual Leases, Near Bus Stop, Washer/Dryer in Unit",1,0,1225.0,1,1,1,0,1,0,1,0,0,0,1,1,0
Ash Tree Apartments,"611- 621 Madison Avenue, Charlottesville, VA 22903",0.4,https://offgroundshousing.student.virginia.edu/housing/property/ash-tree-apartments/ocpsjsr4j7,1.0,1.0,"$1,725 - $1,775 / Bedroom
Plus Fees
12 Month Lease",850,6/30/26,12 month lease,"Air Conditioning, Carpet, Dishwasher, Fireplace, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Fitness Room, International Student Friendly, Near Bus Stop, Pool, Laundry Access, Laundry Room in Community, Washer/Dryer in Unit",1,0,1750.0,1,1,1,1,1,1,1,0,0,1,1,0,0
Ash Tree Apartments,"611- 621 Madison Avenue, Charlottesville, VA 22903",0.4,https://offgroundshousing.student.virginia.edu/housing/property/ash-tree-apartments/ocpsjsr4j7,2.0,1.0,"$925 - $1,000 / Bedroom
Plus Fees
12 Month Lease","1,050",6/19/26,12 month lease,"Air Conditioning, Carpet, Dishwasher, Fireplace, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Fitness Room, International Student Friendly, Near Bus Stop, Pool, Laundry Access, Laundry Room in Community, Washer/Dryer in Unit",1,0,962.5,1,1,1,1,1,1,1,0,0,1,1,0,0
Ash Tree Apartments,"611- 621 Madison Avenue, Charlottesville, VA 22903",0.4,https://offgroundshousing.student.virginia.edu/housing/property/ash-tree-apartments/ocpsjsr4j7,2.0,1.0,"$2,025
Plus Fees
12 Month Lease","1,050",6/11/26,12 month lease,"Air Conditioning, Carpet, Dishwasher, Fireplace, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Fitness Room, International Student Friendly, Near Bus Stop, Pool, Laundry Access, Laundry Room in Community, Washer/Dryer in Unit",0,0,2025.0,1,1,1,1,1,1,1,0,0,1,1,0,0
Ash Tree Apartments,"611- 621 Madison Avenue, Charlottesville, VA 22903",0.4,https://offgroundshousing.student.virginia.edu/housing/property/ash-tree-apartments/ocpsjsr4j7,2.0,1.0,"$2,050
Plus Fees
12 Month Lease",840,6/30/26,12 month lease,"Air Conditioning, Carpet, Dishwasher, Fireplace, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Fitness Room, International Student Friendly, Near Bus Stop, Pool, Laundry Access, Laundry Room in Community, Washer/Dryer in Unit",0,0,2050.0,1,1,1,1,1,1,1,0,0,1,1,0,0
Ash Tree Apartments,"611- 621 Madison Avenue, Charlottesville, VA 22903",0.4,https://offgroundshousing.student.virginia.edu/housing/property/ash-tree-apartments/ocpsjsr4j7,2.0,1.5,"$1,925 - $2,025
Plus Fees
12 Month Lease","1,137",6/11/26,12 month lease,"Air Conditioning, Carpet, Dishwasher, Fireplace, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Fitness Room, International Student Friendly, Near Bus Stop, Pool, Laundry Access, Laundry Room in Community, Washer/Dryer in Unit",0,0,1975.0,1,1,1,1,1,1,1,0,0,1,1,0,0
Ash Tree Apartments,"611- 621 Madison Avenue, Charlottesville, VA 22903",0.4,https://offgroundshousing.student.virginia.edu/housing/property/ash-tree-apartments/ocpsjsr4j7,2.0,2.0,"$2,050
Plus Fees
12 Month Lease",988,7/25/26,12 month lease,"Air Conditioning, Carpet, Dishwasher, Fireplace, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Fitness Room, International Student Friendly, Near Bus Stop, Pool, Laundry Access, Laundry Room in Community, Washer/Dryer in Unit",0,0,2050.0,1,1,1,1,1,1,1,0,0,1,1,0,0
Ash Tree Apartments,"611- 621 Madison Avenue, Charlottesville, VA 22903",0.4,https://offgroundshousing.student.virginia.edu/housing/property/ash-tree-apartments/ocpsjsr4j7,3.0,2.0,"$900 - $925 / Bedroom
Plus Fees
12 Month Lease","1,350",6/9/26,12 month lease,"Air Conditioning, Carpet, Dishwasher, Fireplace, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Fitness Room, International Student Friendly, Near Bus Stop, Pool, Laundry Access, Laundry Room in Community, Washer/Dryer in Unit",1,0,912.5,1,1,1,1,1,1,1,0,0,1,1,0,0
All UTILITIES INCLUDED! Leasing By The Room: Available NOW - Fall 2025 or Spring 2026 Terms,"502 14th Street Northwest, Charlottesville, VA 22903",0.6,https://offgroundshousing.student.virginia.edu/housing/property/all-utilities-included-leasing-by-the-room-available-now-fall-2025-or-spring-2026-terms/ocpnxejcrq,1.0,4.0,"Total Monthly Price
$1,175 / Bedroom
5 Month Lease",,Available Now,"Academic Year, Fall Sublet, Month-to-Month, Semester, Short-Term lease, Spring Sublet, Winter Sublet","Air Conditioning, Dishwasher, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Individual Leases, Near Bus Stop, Washer/Dryer in Unit",1,0,1175.0,1,1,1,0,1,0,1,0,0,0,0,1,0
Archer at Brookhill,"485 Crafton Cir, Charlottesville, VA 22911",5.5,https://offgroundshousing.student.virginia.edu/housing/property/archer-at-brookhill/t1xhcy8,1.0,1.0,"$1,805 - $1,860
Plus Fees",832,Available Now,"12 month lease, 3 Month lease, 6 Month lease, 8 Month, 9 month lease, Flexible/Other lease, Short-Term lease","Air Conditioning, Ceiling Fans, Dishwasher, Extra Storage, Garbage Disposal, Granite Countertops, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Microwave, Refrigerator, Smoke-Free, Stainless Steel Appliances, Storage for Additional Cost, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Pool, Washer/Dryer in Unit, 24/7 Amazon Hub, Convenient elevator access, Corner Unit Premium, Cyber cafe, Elevator Building, Floor Premium, Grilling Area, Pet Spa, Resort style swimming pool, Yoga/aerobic studio",0,0,1832.5,1,1,0,1,0,1,0,0,0,0,1,0,0
Archer at Brookhill,"485 Crafton Cir, Charlottesville, VA 22911",5.5,https://offgroundshousing.student.virginia.edu/housing/property/archer-at-brookhill/t1xhcy8,1.0,1.0,"$1,655 - $1,749
Plus Fees",619,Available Now,"12 month lease, 3 Month lease, 6 Month lease, 8 Month, 9 month lease, Flexible/Other lease, Short-Term lease","Air Conditioning, Ceiling Fans, Dishwasher, Extra Storage, Garbage Disposal, Granite Countertops, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Microwave, Refrigerator, Smoke-Free, Stainless Steel Appliances, Storage for Additional Cost, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Pool, Washer/Dryer in Unit, 24/7 Amazon Hub, Convenient elevator access, Corner Unit Premium, Cyber cafe, Elevator Building, Floor Premium, Grilling Area, Pet Spa, Resort style swimming pool, Yoga/aerobic studio",0,0,1702.0,1,1,0,1,0,1,0,0,0,0,1,0,0
Archer at Brookhill,"485 Crafton Cir, Charlottesville, VA 22911",5.5,https://offgroundshousing.student.virginia.edu/housing/property/archer-at-brookhill/t1xhcy8,1.0,1.0,"$1,764
Plus Fees",688,Not Available,"12 month lease, 3 Month lease, 6 Month lease, 8 Month, 9 month lease, Flexible/Other lease, Short-Term lease","Air Conditioning, Ceiling Fans, Dishwasher, Extra Storage, Garbage Disposal, Granite Countertops, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Microwave, Refrigerator, Smoke-Free, Stainless Steel Appliances, Storage for Additional Cost, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Pool, Washer/Dryer in Unit, 24/7 Amazon Hub, Convenient elevator access, Corner Unit Premium, Cyber cafe, Elevator Building, Floor Premium, Grilling Area, Pet Spa, Resort style swimming pool, Yoga/aerobic studio",0,0,1764.0,1,1,0,1,0,1,0,0,0,0,1,0,0
Archer at Brookhill,"485 Crafton Cir, Charlottesville, VA 22911",5.5,https://offgroundshousing.student.virginia.edu/housing/property/archer-at-brookhill/t1xhcy8,1.0,1.0,"$1,964
Plus Fees",901,Not Available,"12 month lease, 3 Month lease, 6 Month lease, 8 Month, 9 month lease, Flexible/Other lease, Short-Term lease","Air Conditioning, Ceiling Fans, Dishwasher, Extra Storage, Garbage Disposal, Granite Countertops, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Microwave, Refrigerator, Smoke-Free, Stainless Steel Appliances, Storage for Additional Cost, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Pool, Washer/Dryer in Unit, 24/7 Amazon Hub, Convenient elevator access, Corner Unit Premium, Cyber cafe, Elevator Building, Floor Premium, Grilling Area, Pet Spa, Resort style swimming pool, Yoga/aerobic studio",0,0,1964.0,1,1,0,1,0,1,0,0,0,0,1,0,0
Archer at Brookhill,"485 Crafton Cir, Charlottesville, VA 22911",5.5,https://offgroundshousing.student.virginia.edu/housing/property/archer-at-brookhill/t1xhcy8,2.0,2.0,"$2,217 - $2,246
Plus Fees","1,213",Available Now,"12 month lease, 3 Month lease, 6 Month lease, 8 Month, 9 month lease, Flexible/Other lease, Short-Term lease","Air Conditioning, Ceiling Fans, Dishwasher, Extra Storage, Garbage Disposal, Granite Countertops, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Microwave, Refrigerator, Smoke-Free, Stainless Steel Appliances, Storage for Additional Cost, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Pool, Washer/Dryer in Unit, 24/7 Amazon Hub, Convenient elevator access, Corner Unit Premium, Cyber cafe, Elevator Building, Floor Premium, Grilling Area, Pet Spa, Resort style swimming pool, Yoga/aerobic studio",0,0,2231.5,1,1,0,1,0,1,0,0,0,0,1,0,0
